"Year","Product","Country","Kilos","Dollars"
2014,"CRABMEAT SNOW OTHER IN ATC","CANADA",544,8143
2014,"CRABMEAT SNOW OTHER IN ATC","INDONESIA",0,0
2014,"CRABMEAT SNOW OTHER IN ATC","RUSSIAN FEDERATION",0,0
2014,"CRABMEAT SNOW OTHER IN ATC","SOUTH KOREA",420036,3568691
2014,"CRABMEAT SNOW OTHER IN ATC","VIETNAM",0,0
2014,"CRABMEAT SWIMMING (CALLINECTES) FROZEN","CHINA",5772,27420
2014,"CRABMEAT SWIMMING (CALLINECTES) FROZEN","INDONESIA",0,0
2014,"CRABMEAT SWIMMING (CALLINECTES) FROZEN","VIETNAM",206,2524
2014,"CRABMEAT SWIMMING (CALLINECTES) IN ATC","CHINA",2286,34559
2014,"CRABMEAT SWIMMING (CALLINECTES) IN ATC","INDIA",0,0
2014,"CRABMEAT SWIMMING (CALLINECTES) IN ATC","INDONESIA",22349,214991
2014,"CRABMEAT SWIMMING (CALLINECTES) IN ATC","MEXICO",117088,3269476
2014,"CRABMEAT SWIMMING (CALLINECTES) IN ATC","PHILIPPINES",65690,1759233
2014,"CRABMEAT SWIMMING (CALLINECTES) IN ATC","SOUTH KOREA",0,0
2014,"CRABMEAT SWIMMING (CALLINECTES) IN ATC","THAILAND",26119,207360
2014,"CRABMEAT SWIMMING (CALLINECTES) IN ATC","VIETNAM",13064,105600
2014,"CRABMEAT SWIMMING (PORTUNIDAE) FROZEN","PHILIPPINES",1505,2580
2014,"CRABMEAT SWIMMING (PORTUNIDAE) FROZEN","THAILAND",120972,2190599
2014,"CRABMEAT SWIMMING (PORTUNIDAE) IN ATC","CHILE",0,0
2014,"CRABMEAT SWIMMING (PORTUNIDAE) IN ATC","CHINA",86465,862653
2014,"CRABMEAT SWIMMING (PORTUNIDAE) IN ATC","INDONESIA",237430,6442872
2014,"CRABMEAT SWIMMING (PORTUNIDAE) IN ATC","PHILIPPINES",502187,14801819
2014,"CRABMEAT SWIMMING (PORTUNIDAE) IN ATC","THAILAND",18115,182209
2014,"CRABMEAT SWIMMING (PORTUNIDAE) IN ATC","VIETNAM",231416,5540140
2014,"CRAWFISH FRESHWATER FROZEN","CHINA",240476,720812
2014,"CRAWFISH FRESHWATER FROZEN","JAPAN",0,0
2014,"CRAWFISH FRESHWATER PEELED","CHINA",295550,4541006
2014,"CRAWFISH FRESHWATER PEELED","JAPAN",50625,1130366
2014,"CRUSTACEANS NSPF FROZEN","CHILE",26643,483283
2014,"CRUSTACEANS NSPF FROZEN","CHINA",141506,3109641
2014,"CRUSTACEANS NSPF FROZEN","COSTA RICA",14969,255750
2014,"CRUSTACEANS NSPF FROZEN","NETHERLANDS",139,2685
2014,"CRUSTACEANS NSPF FROZEN","NICARAGUA",149736,1085365
2014,"CRUSTACEANS NSPF FROZEN","THAILAND",41377,866570
2014,"CRUSTACEANS NSPF FROZEN","VIETNAM",21872,96509
2014,"CRUSTACEANS NSPF LIVE/FRESH/DRIED/SALTED/BRINE","DENMARK",19818,168040
2014,"CRUSTACEANS NSPF LIVE/FRESH/DRIED/SALTED/BRINE","JAPAN",0,0
2014,"CRUSTACEANS NSPF LIVE/FRESH/DRIED/SALTED/BRINE","VIETNAM",52,2832
2014,"CRUSTACEANS NSPF PREPARED/PRESERVED","ARMENIA",16849,31134
2014,"CRUSTACEANS NSPF PREPARED/PRESERVED","CHILE",740110,16639688
2014,"CRUSTACEANS NSPF PREPARED/PRESERVED","CHINA",1122641,3511134
2014,"CRUSTACEANS NSPF PREPARED/PRESERVED","COSTA RICA",0,0
2014,"CRUSTACEANS NSPF PREPARED/PRESERVED","EGYPT",15876,40250
2014,"CRUSTACEANS NSPF PREPARED/PRESERVED","ITALY",324,4356
2014,"CRUSTACEANS NSPF PREPARED/PRESERVED","JAPAN",22231,502952
2014,"CRUSTACEANS NSPF PREPARED/PRESERVED","SPAIN",18929,68818
2014,"CRUSTACEANS NSPF PREPARED/PRESERVED","TAIWAN",13368,82128
2014,"CRUSTACEANS NSPF PREPARED/PRESERVED","THAILAND",0,0
2014,"CRUSTACEANS NSPF PRODUCTS PREPARED DINNERS","CANADA",0,0
2014,"CRUSTACEANS NSPF PRODUCTS PREPARED DINNERS","CHINA",19958,52200
2014,"CUTTLEFISH FROZEN/DRIED/SALTED/BRINE","CHILE",0,0
2014,"CUTTLEFISH FROZEN/DRIED/SALTED/BRINE","CHINA",357687,1963832
2014,"CUTTLEFISH FROZEN/DRIED/SALTED/BRINE","CHINA - HONG KONG",2932,31582
2014,"CUTTLEFISH FROZEN/DRIED/SALTED/BRINE","INDIA",427100,2012817
2014,"CUTTLEFISH FROZEN/DRIED/SALTED/BRINE","INDONESIA",12512,52467
2014,"CUTTLEFISH FROZEN/DRIED/SALTED/BRINE","JAPAN",14336,184774
2014,"CUTTLEFISH FROZEN/DRIED/SALTED/BRINE","MALAYSIA",1174,17905
2014,"CUTTLEFISH FROZEN/DRIED/SALTED/BRINE","MEXICO",89092,94959
2014,"CUTTLEFISH FROZEN/DRIED/SALTED/BRINE","SOUTH KOREA",2903,57097
2014,"CUTTLEFISH FROZEN/DRIED/SALTED/BRINE","SRI LANKA",0,0
2014,"CUTTLEFISH FROZEN/DRIED/SALTED/BRINE","TAIWAN",900,7445
2014,"CUTTLEFISH FROZEN/DRIED/SALTED/BRINE","THAILAND",236981,1485008
2014,"CUTTLEFISH FROZEN/DRIED/SALTED/BRINE","UNITED KINGDOM",770,5941
2014,"CUTTLEFISH FROZEN/DRIED/SALTED/BRINE","VIETNAM",131301,982901
2014,"CUTTLEFISH LIVE/FRESH","JAPAN",450,8122
2014,"CUTTLEFISH LIVE/FRESH","SOUTH KOREA",0,0
2014,"CUTTLEFISH LIVE/FRESH","THAILAND",0,0
2014,"CUTTLEFISH LIVE/FRESH","UNITED KINGDOM",0,0
2014,"CUTTLEFISH NSPF PREPARED/PRESERVED","CHINA",42499,372221
2014,"CUTTLEFISH NSPF PREPARED/PRESERVED","JAPAN",60197,983721
2014,"CUTTLEFISH NSPF PREPARED/PRESERVED","MALAYSIA",31309,165911
2014,"CUTTLEFISH NSPF PREPARED/PRESERVED","SOUTH KOREA",15836,197131
2014,"CUTTLEFISH NSPF PREPARED/PRESERVED","TAIWAN",33742,134367
2014,"CUTTLEFISH NSPF PREPARED/PRESERVED","THAILAND",82299,1277215
2014,"CUTTLEFISH NSPF PREPARED/PRESERVED","VIETNAM",2350,12731
2014,"CUTTLEFISH SQUID PRODUCTS PREPARED DINNERS","CHINA",31281,212852
2014,"CUTTLEFISH SQUID PRODUCTS PREPARED DINNERS","SINGAPORE",0,0
2014,"CUTTLEFISH SQUID PRODUCTS PREPARED DINNERS","SOUTH KOREA",571,2933
2014,"CUTTLEFISH SQUID PRODUCTS PREPARED DINNERS","TAIWAN",20786,99897
2014,"CUTTLEFISH SQUID PRODUCTS PREPARED DINNERS","VIETNAM",0,0
2014,"DOLPHINFISH FILLET FROZEN","CHILE",0,0
2014,"DOLPHINFISH FILLET FROZEN","CHINA",120780,680574
2014,"DOLPHINFISH FILLET FROZEN","COSTA RICA",33858,260812
2014,"DOLPHINFISH FILLET FROZEN","ECUADOR",408728,3624467
2014,"DOLPHINFISH FILLET FROZEN","FIJI",5634,33703
2014,"DOLPHINFISH FILLET FROZEN","GUATEMALA",68676,125557
2014,"DOLPHINFISH FILLET FROZEN","INDONESIA",22887,144393
2014,"DOLPHINFISH FILLET FROZEN","JAPAN",0,0
2014,"DOLPHINFISH FILLET FROZEN","MALAYSIA",9525,80455
2014,"DOLPHINFISH FILLET FROZEN","NICARAGUA",454,3000
2014,"DOLPHINFISH FILLET FROZEN","PERU",1387295,11881920
2014,"DOLPHINFISH FILLET FROZEN","PHILIPPINES",7920,49848
2014,"DOLPHINFISH FILLET FROZEN","SRI LANKA",23157,202735
2014,"DOLPHINFISH FILLET FROZEN","TAIWAN",3534706,26880668
2014,"DOLPHINFISH FILLET FROZEN","THAILAND",15989,128285
2014,"DOLPHINFISH FILLET FROZEN","VIETNAM",354218,2370109
2014,"DOLPHINFISH FRESH","AUSTRALIA",23819,219824
2014,"DOLPHINFISH FRESH","BRAZIL",498,3177
2014,"DOLPHINFISH FRESH","COSTA RICA",255876,1823133
2014,"DOLPHINFISH FRESH","ECUADOR",195625,1059830
2014,"DOLPHINFISH FRESH","FIJI",119194,361553
2014,"DOLPHINFISH FRESH","FRENCH POLYNESIA",72323,505693
2014,"DOLPHINFISH FRESH","GUATEMALA",46952,186490
2014,"DOLPHINFISH FRESH","MEXICO",13320,30373
2014,"DOLPHINFISH FRESH","NEW ZEALAND",315,2085
2014,"DOLPHINFISH FRESH","NICARAGUA",9130,61378
2014,"DOLPHINFISH FRESH","PANAMA",64676,515428
2014,"DOLPHINFISH FRESH","PERU",0,0
2014,"DOLPHINFISH FRESH","PHILIPPINES",0,0
2014,"DOLPHINFISH FRESH","SOLOMON IS.",0,0
2014,"DOLPHINFISH FRESH","TAIWAN",129097,809859
2014,"EELS FRESH","JAPAN",2619,35525
2014,"EELS FRESH","NEW ZEALAND",0,0
2014,"EELS FRESH","PORTUGAL",672,11027
2014,"EELS FRESH","VIETNAM",319,2061
2014,"EELS FROZEN","CHINA",54111,669299
2014,"EELS FROZEN","MEXICO",0,0
2014,"EELS FROZEN","SOUTH KOREA",27468,362969
2014,"EELS FROZEN","THAILAND",0,0
2014,"EELS FROZEN","VIETNAM",34153,150783
2014,"EELS IN ATC NOT IN OIL","CHILE",6185,60680
2014,"EELS IN ATC NOT IN OIL","CHINA",651924,13111865
2014,"EELS IN ATC NOT IN OIL","JAPAN",27984,216882
2014,"EELS IN ATC NOT IN OIL","SOUTH KOREA",10000,230000
2014,"EELS IN ATC NOT IN OIL","TAIWAN",30888,209276
2014,"EELS IN ATC NOT IN OIL","THAILAND",740,5950
2014,"EELS IN OIL >7KG","SOUTH KOREA",0,0
2014,"EELS IN OIL NOT >7KG","CHINA",620,14064
2014,"EELS IN OIL NOT >7KG","JAPAN",1323,47223
2014,"EELS IN OIL NOT >7KG","SOUTH KOREA",0,0
2014,"EELS IN OIL NOT >7KG","TAIWAN",0,0
2014,"EELS IN OIL NOT >7KG","VIETNAM",1600,10754
2014,"EELS STICKS TYPE PRODUCTS COOKED OR IN OIL","CHINA",0,0
2014,"EELS STICKS TYPE PRODUCTS COOKED OR IN OIL","JAPAN",50,3174
2014,"EELS STICKS TYPE PRODUCTS COOKED OR IN OIL","NORWAY",0,0
2014,"FISH BALLS CAKES PUDDING IN ATC NOT IN OIL NOT > 6.8KG","CHINA",376808,1177316
2014,"FISH BALLS CAKES PUDDING IN ATC NOT IN OIL NOT > 6.8KG","INDIA",365301,1200619
2014,"FISH BALLS CAKES PUDDING IN ATC NOT IN OIL NOT > 6.8KG","JAPAN",1037562,8115658
2014,"FISH BALLS CAKES PUDDING IN ATC NOT IN OIL NOT > 6.8KG","MALAYSIA",0,0
2014,"FISH BALLS CAKES PUDDING IN ATC NOT IN OIL NOT > 6.8KG","SINGAPORE",21048,76253
2014,"FISH BALLS CAKES PUDDING IN ATC NOT IN OIL NOT > 6.8KG","SOUTH KOREA",0,0
2014,"FISH BALLS CAKES PUDDING IN ATC NOT IN OIL NOT > 6.8KG","TAIWAN",137002,561864
2014,"FISH BALLS CAKES PUDDING IN ATC NOT IN OIL NOT > 6.8KG","THAILAND",2085148,8156683
2014,"FISH BALLS CAKES PUDDING IN ATC NOT IN OIL NOT > 6.8KG","VIETNAM",66371,350184
2014,"FISH BALLS CAKES PUDDING IN OIL","CHINA",9875,24782
2014,"FISH BALLS CAKES PUDDING IN OIL","MALAYSIA",63535,242016
2014,"FISH BALLS CAKES PUDDING IN OIL","SOUTH KOREA",428583,1274960
2014,"FISH BALLS CAKES PUDDING NOT IN ATC NOT IN OIL > 6.8KG","CHINA",627518,1250424
2014,"FISH BALLS CAKES PUDDING NOT IN ATC NOT IN OIL > 6.8KG","INDONESIA",0,0
2014,"FISH BALLS CAKES PUDDING NOT IN ATC NOT IN OIL > 6.8KG","JAPAN",43807,218890
2014,"FISH BALLS CAKES PUDDING NOT IN ATC NOT IN OIL > 6.8KG","MALAYSIA",208461,713270
2014,"FISH BALLS CAKES PUDDING NOT IN ATC NOT IN OIL > 6.8KG","SINGAPORE",0,0
2014,"FISH BALLS CAKES PUDDING NOT IN ATC NOT IN OIL > 6.8KG","SOUTH KOREA",196418,568622
2014,"FISH BALLS CAKES PUDDING NOT IN ATC NOT IN OIL > 6.8KG","TAIWAN",77679,348268
2014,"FISH BALLS CAKES PUDDING NOT IN ATC NOT IN OIL > 6.8KG","THAILAND",22981,95150
2014,"FISH BALLS CAKES PUDDING NOT IN ATC NOT IN OIL NOT > 6.8KG","CHINA",116986,251763
2014,"FISH BALLS CAKES PUDDING NOT IN ATC NOT IN OIL NOT > 6.8KG","JAPAN",159317,1099115
2014,"FISH BALLS CAKES PUDDING NOT IN ATC NOT IN OIL NOT > 6.8KG","MALAYSIA",691918,1954038
2014,"FISH BALLS CAKES PUDDING NOT IN ATC NOT IN OIL NOT > 6.8KG","SINGAPORE",2710,13009
2014,"FISH BALLS CAKES PUDDING NOT IN ATC NOT IN OIL NOT > 6.8KG","SOUTH KOREA",155889,509382
2014,"FISH BALLS CAKES PUDDING NOT IN ATC NOT IN OIL NOT > 6.8KG","TAIWAN",261404,1506744
2014,"FISH BALLS CAKES PUDDING NOT IN ATC NOT IN OIL NOT > 6.8KG","THAILAND",227684,749514
2014,"FISH BALLS CAKES PUDDING NOT IN ATC NOT IN OIL NOT > 6.8KG","VIETNAM",12031,25200
2014,"FISH MEAL FOR HUMAN CONSUMPTION > 6.8KG","CHINA",9700,85280
2014,"FISH MEAL FOR HUMAN CONSUMPTION > 6.8KG","FRANCE",13913,84356
2014,"FISH MEAL FOR HUMAN CONSUMPTION > 6.8KG","MEXICO",0,0
2014,"FISH MEAL FOR HUMAN CONSUMPTION > 6.8KG","NEW ZEALAND",200,4600
2014,"FISH MEAL FOR HUMAN CONSUMPTION > 6.8KG","SOUTH KOREA",383,5619
2014,"FISH MEAL FOR HUMAN CONSUMPTION > 6.8KG","TAIWAN",24100,309720
2014,"FISH MEAL FOR HUMAN CONSUMPTION NOT > 6.8KG","JAPAN",240,3849
2014,"FISH MEAL FOR HUMAN CONSUMPTION NOT > 6.8KG","THAILAND",0,0
2014,"FISH NSPF DRIED","AUSTRALIA",495,8910
2014,"FISH NSPF DRIED","CHINA",128823,607195
2014,"FISH NSPF DRIED","CHINA - HONG KONG",17479,209952
2014,"FISH NSPF DRIED","EL SALVADOR",33630,338175
2014,"FISH NSPF DRIED","GUATEMALA",3716,43440
2014,"FISH NSPF DRIED","INDONESIA",817,5243
2014,"FISH NSPF DRIED","JAPAN",50591,781656
2014,"FISH NSPF DRIED","LITHUANIA",1120,8659
2014,"FISH NSPF DRIED","MALAYSIA",13551,113494
2014,"FISH NSPF DRIED","MEXICO",0,0
2014,"FISH NSPF DRIED","NEW ZEALAND",7500,84375
2014,"FISH NSPF DRIED","PHILIPPINES",71004,351636
2014,"FISH NSPF DRIED","SOUTH KOREA",183893,2147921
2014,"FISH NSPF DRIED","SRI LANKA",8977,44148
2014,"FISH NSPF DRIED","TAIWAN",2778,55411
2014,"FISH NSPF DRIED","THAILAND",11593,115578
2014,"FISH NSPF DRIED","VIETNAM",60620,572379
2014,"FISH NSPF DRIED","ZAMBIA",1000,13000
2014,"FISH NSPF FILLET BLOCKS FROZEN > 4.5KG","CHINA",79810,435791
2014,"FISH NSPF FILLET BLOCKS FROZEN > 4.5KG","INDONESIA",0,0
2014,"FISH NSPF FILLET BLOCKS FROZEN > 4.5KG","JAPAN",1970,47167
2014,"FISH NSPF FILLET BLOCKS FROZEN > 4.5KG","KIRIBATI",241,2646
2014,"FISH NSPF FILLET BLOCKS FROZEN > 4.5KG","MAURITIUS",31590,455461
2014,"FISH NSPF FILLET BLOCKS FROZEN > 4.5KG","MEXICO",53443,187747
2014,"FISH NSPF FILLET BLOCKS FROZEN > 4.5KG","NEW ZEALAND",11700,156346
2014,"FISH NSPF FILLET BLOCKS FROZEN > 4.5KG","NORWAY",0,0
2014,"FISH NSPF FILLET BLOCKS FROZEN > 4.5KG","PERU",41960,175729
2014,"FISH NSPF FILLET BLOCKS FROZEN > 4.5KG","SINGAPORE",0,0
2014,"FISH NSPF FILLET BLOCKS FROZEN > 4.5KG","SOUTH KOREA",69500,992915
2014,"FISH NSPF FILLET BLOCKS FROZEN > 4.5KG","TAIWAN",0,0
2014,"FISH NSPF FILLET BLOCKS FROZEN > 4.5KG","VIETNAM",38266,514731
2014,"FISH NSPF FILLET DRIED/SALTED/BRINE","CHILE",0,0
2014,"FISH NSPF FILLET DRIED/SALTED/BRINE","CHINA",2815,45175
2014,"FISH NSPF FILLET DRIED/SALTED/BRINE","INDONESIA",39761,395198
2014,"FISH NSPF FILLET DRIED/SALTED/BRINE","JAPAN",6254,60457
2014,"FISH NSPF FILLET DRIED/SALTED/BRINE","LITHUANIA",1450,11646
2014,"FISH NSPF FILLET DRIED/SALTED/BRINE","MALAYSIA",3084,59840
2014,"FISH NSPF FILLET DRIED/SALTED/BRINE","PHILIPPINES",1971,17216
2014,"FISH NSPF FILLET DRIED/SALTED/BRINE","RUSSIAN FEDERATION",1080,12017
2014,"FISH NSPF FILLET DRIED/SALTED/BRINE","SENEGAL",0,0
2014,"FISH NSPF FILLET DRIED/SALTED/BRINE","SOUTH KOREA",8739,102029
2014,"FISH NSPF FILLET DRIED/SALTED/BRINE","SPAIN",467,21507
2014,"FISH NSPF FILLET DRIED/SALTED/BRINE","VIETNAM",20409,152390
2014,"FISH NSPF HEADS TAILS MAWS DRIED/SALTED/BRINE/SMOKED","CHINA",6423,73011
2014,"FISH NSPF HEADS TAILS MAWS DRIED/SALTED/BRINE/SMOKED","CHINA - HONG KONG",23895,206461
2014,"FISH NSPF HEADS TAILS MAWS DRIED/SALTED/BRINE/SMOKED","VIETNAM",2737,60732
2014,"FISH NSPF IN ATC IN OIL","CHINA",8165,47160
2014,"FISH NSPF IN ATC IN OIL","GERMANY",52474,949921
2014,"FISH NSPF IN ATC IN OIL","INDONESIA",800,7462
2014,"FISH NSPF IN ATC IN OIL","LATVIA",2767,18281
2014,"FISH NSPF IN ATC IN OIL","PHILIPPINES",34804,140997
2014,"FISH NSPF IN ATC IN OIL","SOUTH KOREA",17760,53580
2014,"FISH NSPF IN ATC IN OIL","TAIWAN",1056,19621
2014,"FISH NSPF IN ATC IN OIL","THAILAND",3200,8400
2014,"FISH NSPF IN ATC IN OIL","VIETNAM",1863,50415
2014,"FISH NSPF IN ATC NOT IN OIL","CHILE",47430,118733
2014,"FISH NSPF IN ATC NOT IN OIL","CHINA",975542,9043796
2014,"FISH NSPF IN ATC NOT IN OIL","CHINA - HONG KONG",14556,35840
2014,"FISH NSPF IN ATC NOT IN OIL","JAPAN",5335,52874
2014,"FISH NSPF IN ATC NOT IN OIL","LATVIA",0,0
2014,"FISH NSPF IN ATC NOT IN OIL","MALAYSIA",8706,57290
2014,"FISH NSPF IN ATC NOT IN OIL","PERU",0,0
2014,"FISH NSPF IN ATC NOT IN OIL","PHILIPPINES",23868,350270
2014,"FISH NSPF IN ATC NOT IN OIL","SOUTH KOREA",11718,53700
2014,"FISH NSPF IN ATC NOT IN OIL","TAIWAN",104030,2222330
2014,"FISH NSPF IN ATC NOT IN OIL","THAILAND",22199,160918
2014,"FISH NSPF IN ATC NOT IN OIL","VIETNAM",66978,274080
2014,"FISH NSPF LIVER ROE FRESH","JAPAN",580,13151
2014,"FISH NSPF LIVER ROE FRESH","SOUTH KOREA",0,0
2014,"FISH NSPF LIVER ROE FROZEN","CANADA",50000,108577
2014,"FISH NSPF LIVER ROE FROZEN","CHINA",50355,577706
2014,"FISH NSPF LIVER ROE FROZEN","ICELAND",746865,5518897
2014,"FISH NSPF LIVER ROE FROZEN","JAPAN",2162,33349
2014,"FISH NSPF LIVER ROE FROZEN","MEXICO",1020,11738
2014,"FISH NSPF LIVER ROE FROZEN","NETHERLANDS",0,0
2014,"FISH NSPF LIVER ROE FROZEN","PERU",0,0
2014,"FISH NSPF LIVER ROE FROZEN","SOUTH KOREA",11823,87535
2014,"FISH NSPF LIVER ROE FROZEN","TAIWAN",17282,242740
2014,"FISH NSPF LIVER ROE FROZEN","THAILAND",19800,70458
2014,"FISH NSPF LIVER ROE  MILT CURED","CHINA",40320,556665
2014,"FISH NSPF LIVER ROE  MILT CURED","CHINA - HONG KONG",0,0
2014,"FISH NSPF LIVER ROE  MILT CURED","FRANCE",144,6432
2014,"FISH NSPF LIVER ROE  MILT CURED","INDONESIA",54500,534670
2014,"FISH NSPF LIVER ROE  MILT CURED","ITALY",333,30248
2014,"FISH NSPF LIVER ROE  MILT CURED","JAPAN",210,5379
2014,"FISH NSPF LIVER ROE  MILT CURED","PERU",97095,991310
2014,"FISH NSPF LIVER ROE  MILT CURED","PHILIPPINES",0,0
2014,"FISH NSPF LIVER ROE  MILT CURED","SOUTH KOREA",17188,251105
2014,"FISH NSPF LIVER ROE  MILT CURED","TAIWAN",17963,267256
2014,"FISH NSPF LIVER ROE  MILT CURED","UNITED KINGDOM",20,2287
2014,"FISH NSPF MINCED FROZEN > 6.8KG","INDONESIA",491158,1625045
2014,"FISH NSPF MINCED FROZEN > 6.8KG","PANAMA",0,0
2014,"FISH NSPF MINCED FROZEN > 6.8KG","PERU",0,0
2014,"FISH NSPF MINCED FROZEN > 6.8KG","PHILIPPINES",0,0
2014,"FISH NSPF MINCED FROZEN > 6.8KG","VIETNAM",254555,274120
2014,"FISH NSPF OTHER EDIBLE OFFAL","CHINA",0,0
2014,"FISH NSPF OTHER EDIBLE OFFAL","CHINA - HONG KONG",1528,6699
2014,"FISH NSPF OTHER EDIBLE OFFAL","JAPAN",2275,13952
2014,"FISH NSPF OTHER EDIBLE OFFAL","SOUTH KOREA",300,2114
2014,"FISH NSPF PREPARED DINNERS CONTAINING SHELLFISH","CHINA",100,2653
2014,"FISH NSPF PREPARED DINNERS CONTAINING SHELLFISH","FRANCE",255919,1905598
2014,"FISH NSPF PREPARED DINNERS CONTAINING SHELLFISH","ITALY",291,3585
2014,"FISH NSPF PREPARED DINNERS CONTAINING SHELLFISH","JAPAN",72534,481917
2014,"FISH NSPF PREPARED DINNERS CONTAINING SHELLFISH","SOUTH KOREA",9935,32890
2014,"FISH NSPF PREPARED DINNERS CONTAINING SHELLFISH","TAIWAN",1078,5555
2014,"FISH NSPF PREPARED DINNERS CONTAINING SHELLFISH","THAILAND",500,2250
2014,"FISH NSPF PREPARED DINNERS CONTAINING SHELLFISH","VIETNAM",0,0
2014,"FISH NSPF SALTED > 6.8KG","CHINA",5292,14350
2014,"FISH NSPF SALTED > 6.8KG","PHILIPPINES",0,0
2014,"FISH NSPF SALTED > 6.8KG","SOUTH KOREA",5436,35021
2014,"FISH NSPF SALTED > 6.8KG","TURKEY",176,6336
2014,"FISH NSPF SALTED > 6.8KG","VIETNAM",55835,178217
2014,"FISH NSPF SALTED NOT > 6.8KG","CHINA",37748,305670
2014,"FISH NSPF SALTED NOT > 6.8KG","MALAYSIA",850,7800
2014,"FISH NSPF SALTED NOT > 6.8KG","SOUTH KOREA",29328,163405
2014,"FISH NSPF SALTED NOT > 6.8KG","THAILAND",33335,137950
2014,"FISH NSPF SALTED NOT > 6.8KG","VIETNAM",8693,42025
2014,"FISH NSPF SMOKED","CHINA",327,8001
2014,"FISH NSPF SMOKED","CHINA - HONG KONG",757,13360
2014,"FISH NSPF SMOKED","FIJI",17136,195420
2014,"FISH NSPF SMOKED","INDONESIA",33638,408304
2014,"FISH NSPF SMOKED","JAPAN",122360,1733154
2014,"FISH NSPF SMOKED","LATVIA",1512,8695
2014,"FISH NSPF SMOKED","LITHUANIA",0,0
2014,"FISH NSPF SMOKED","MEXICO",19648,153120
2014,"FISH NSPF SMOKED","NEW ZEALAND",810,10714
2014,"FISH NSPF SMOKED","NICARAGUA",0,0
2014,"FISH NSPF SMOKED","PHILIPPINES",335745,1832269
2014,"FISH NSPF SMOKED","SOUTH KOREA",2679,11586
2014,"FISH NSPF SMOKED","TAIWAN",0,0
2014,"FISH NSPF SMOKED","THAILAND",0,0
2014,"FISH NSPF SMOKED","VIETNAM",163573,1743292
2014,"FISH NSPF SURIMI","CHINA",0,0
2014,"FISH NSPF SURIMI","INDIA",133818,406326
2014,"FISH NSPF SURIMI","SOUTH KOREA",0,0
2014,"FISH NSPF SURIMI","THAILAND",18960,79632
2014,"FISH PASTES","CHINA",31326,59519
2014,"FISH PASTES","CHINA - HONG KONG",24042,117396
2014,"FISH PASTES","INDONESIA",282100,625651
2014,"FISH PASTES","ITALY",2028,25667
2014,"FISH PASTES","JAPAN",10120,27248
2014,"FISH PASTES","LATVIA",0,0
2014,"FISH PASTES","MOROCCO",8698,38400
2014,"FISH PASTES","PHILIPPINES",9477,24306
2014,"FISH PASTES","SOUTH KOREA",3400,11365
2014,"FISH PASTES","SPAIN",18575,63178
2014,"FISH PASTES","THAILAND",556680,1814837
2014,"FISH PASTES","VIETNAM",35856,151982
2014,"FISH SHELLFISH NSPF JUICE","AUSTRALIA",23520,139500
2014,"FISH SHELLFISH NSPF JUICE","CHINA",125,5700
2014,"FISH SHELLFISH NSPF JUICE","CHINA - HONG KONG",846175,2540868
2014,"FISH SHELLFISH NSPF JUICE","ITALY",0,0
2014,"FISH SHELLFISH NSPF JUICE","JAPAN",4633,73625
2014,"FISH SHELLFISH NSPF JUICE","MALAYSIA",3854,12900
2014,"FISH SHELLFISH NSPF JUICE","NEW ZEALAND",10100,46749
2014,"FISH SHELLFISH NSPF JUICE","PHILIPPINES",0,0
2014,"FISH SHELLFISH NSPF JUICE","SINGAPORE",7846,26967
2014,"FISH SHELLFISH NSPF JUICE","SPAIN",1182,22654
2014,"FLATFISH FLOUNDER FILLET BLOCKS FROZEN > 4.5KG","CHINA",72982,297666
2014,"FLATFISH FLOUNDER FILLET BLOCKS FROZEN > 4.5KG","MEXICO",0,0
2014,"FLATFISH FLOUNDER FILLET FRESH","CHINA",0,0
2014,"FLATFISH FLOUNDER FILLET FROZEN","CHINA",279514,1091820
2014,"FLATFISH FLOUNDER FILLET FROZEN","MEXICO",45407,391566
2014,"FLATFISH FLOUNDER FRESH","MEXICO",0,0
2014,"FLATFISH FLOUNDER FRESH","SOUTH KOREA",11046,249872
2014,"FLATFISH FLOUNDER FROZEN","JAPAN",0,0
2014,"FLATFISH FLOUNDER FROZEN","PANAMA",2184,10046
2014,"FLATFISH FLOUNDER FROZEN","SOUTH KOREA",0,0
2014,"FLATFISH FLOUNDER MEAT FRESH","CHINA",35380,95160
2014,"FLATFISH HALIBUT ATLANTIC FRESH","CANADA",237,2741
2014,"FLATFISH HALIBUT ATLANTIC FRESH","MEXICO",510,3747
2014,"FLATFISH HALIBUT ATLANTIC FRESH","NORWAY",458,12394
2014,"FLATFISH HALIBUT ATLANTIC FRESH","UNITED KINGDOM",0,0
2014,"FLATFISH HALIBUT NSPF FILLET BLOCKS FROZEN > 4.5KG","CANADA",0,0
2014,"FLATFISH HALIBUT NSPF FILLET BLOCKS FROZEN > 4.5KG","CHINA",0,0
2014,"FLATFISH HALIBUT NSPF FILLET BLOCKS FROZEN > 4.5KG","MEXICO",9653,73201
2014,"FLATFISH HALIBUT NSPF FILLET FROZEN","AUSTRALIA",363,11975
2014,"FLATFISH HALIBUT NSPF FILLET FROZEN","CHINA",37085,500400
2014,"FLATFISH HALIBUT NSPF FILLET FROZEN","MEXICO",12247,122656
2014,"FLATFISH HALIBUT PACIFIC FRESH","CANADA",3525,67109
2014,"FLATFISH HALIBUT PACIFIC FRESH","MEXICO",383320,2082141
