Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, OTHER SPECIES, FINGERLINGS & FRY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, OTHER SPECIES, FINGERLINGS & FRY - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"83,202",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, OTHER SPECIES, FOODSIZE - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,16,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, OTHER SPECIES, FOODSIZE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"15,322,069",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, OTHER SPECIES, FOODSIZE - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"1,471,560",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, OTHER SPECIES, FOODSIZE - SALES, MEASURED IN LB",TOTAL,NOT SPECIFIED,"4,649,154",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, OTHER SPECIES, FOODSIZE - SALES, MEASURED IN LB / HEAD",TOTAL,NOT SPECIFIED,3.2,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, OTHER SPECIES, STOCKERS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, OTHER SPECIES, STOCKERS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, OTHER SPECIES, STOCKERS - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, OTHER SPECIES, STOCKERS - SALES, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, OTHER SPECIES, STOCKERS - SALES, MEASURED IN LB / HEAD",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, PERCH, YELLOW - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,64,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, PERCH, YELLOW - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,434,130",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, PERCH, YELLOW, EGGS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,4,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, PERCH, YELLOW, EGGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, PERCH, YELLOW, EGGS - SALES, MEASURED IN EGGS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, PERCH, YELLOW, FINGERLINGS & FRY - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,20,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, PERCH, YELLOW, FINGERLINGS & FRY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, PERCH, YELLOW, FINGERLINGS & FRY - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"935,125",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, PERCH, YELLOW, FOODSIZE - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,12,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, PERCH, YELLOW, FOODSIZE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, PERCH, YELLOW, FOODSIZE - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, PERCH, YELLOW, FOODSIZE - SALES, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, PERCH, YELLOW, FOODSIZE - SALES, MEASURED IN LB / HEAD",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, PERCH, YELLOW, STOCKERS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,33,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, PERCH, YELLOW, STOCKERS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"299,737",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, PERCH, YELLOW, STOCKERS - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"300,974",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, PERCH, YELLOW, STOCKERS - SALES, MEASURED IN LB",TOTAL,NOT SPECIFIED,"82,538",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, PERCH, YELLOW, STOCKERS - SALES, MEASURED IN LB / HEAD",TOTAL,NOT SPECIFIED,0.3,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, RETAIL - SALES, MEASURED IN PCT BY OUTLET",TOTAL,NOT SPECIFIED,2,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,7,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, BROODSTOCK - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, BROODSTOCK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, BROODSTOCK - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, BROODSTOCK - SALES, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, BROODSTOCK - SALES, MEASURED IN LB / HEAD",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, EGGS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,3,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, EGGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, EGGS - SALES, MEASURED IN EGGS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, FINGERLINGS & FRY - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, FINGERLINGS & FRY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, FINGERLINGS & FRY - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, FOODSIZE - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,4,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, FOODSIZE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, FOODSIZE - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, FOODSIZE - SALES, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, FOODSIZE - SALES, MEASURED IN LB / HEAD",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, STOCKERS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,3,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, STOCKERS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, STOCKERS - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, STOCKERS - SALES, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, ATLANTIC, STOCKERS - SALES, MEASURED IN LB / HEAD",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, PACIFIC - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,3,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, PACIFIC - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, PACIFIC, EGGS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, PACIFIC, EGGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, PACIFIC, EGGS - SALES, MEASURED IN EGGS",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, PACIFIC, FOODSIZE - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,2,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, PACIFIC, FOODSIZE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, PACIFIC, FOODSIZE - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, PACIFIC, FOODSIZE - SALES, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, PACIFIC, FOODSIZE - SALES, MEASURED IN LB / HEAD",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, PACIFIC, STOCKERS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, PACIFIC, STOCKERS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, PACIFIC, STOCKERS - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, PACIFIC, STOCKERS - SALES, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, SALMON, PACIFIC, STOCKERS - SALES, MEASURED IN LB / HEAD",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, STURGEON - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,22,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, STURGEON - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, STURGEON, BROODSTOCK - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,2,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, STURGEON, BROODSTOCK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, STURGEON, BROODSTOCK - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, STURGEON, BROODSTOCK - SALES, MEASURED IN LB",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, STURGEON, BROODSTOCK - SALES, MEASURED IN LB / HEAD",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, STURGEON, FOODSIZE - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,20,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, STURGEON, FOODSIZE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, STURGEON, FOODSIZE - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"330,459",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, STURGEON, FOODSIZE - SALES, MEASURED IN LB",TOTAL,NOT SPECIFIED,"2,088,029",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, STURGEON, FOODSIZE - SALES, MEASURED IN LB / HEAD",TOTAL,NOT SPECIFIED,6.3,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TILAPIA - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,181,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TILAPIA - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"42,526,703",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TILAPIA, BROODSTOCK - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,4,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TILAPIA, BROODSTOCK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"60,600",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TILAPIA, BROODSTOCK - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"33,850",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TILAPIA, BROODSTOCK - SALES, MEASURED IN LB",TOTAL,NOT SPECIFIED,"17,330",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TILAPIA, BROODSTOCK - SALES, MEASURED IN LB / HEAD",TOTAL,NOT SPECIFIED,0.5,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TILAPIA, FINGERLINGS & FRY - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,33,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TILAPIA, FINGERLINGS & FRY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,212,780",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TILAPIA, FINGERLINGS & FRY - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"19,966,591",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TILAPIA, FOODSIZE - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,139,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TILAPIA, FOODSIZE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"40,048,938",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TILAPIA, FOODSIZE - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"12,464,313",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TILAPIA, FOODSIZE - SALES, MEASURED IN LB",TOTAL,NOT SPECIFIED,"18,428,121",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TILAPIA, FOODSIZE - SALES, MEASURED IN LB / HEAD",TOTAL,NOT SPECIFIED,1.5,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TILAPIA, STOCKERS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,18,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TILAPIA, STOCKERS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"204,385",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TILAPIA, STOCKERS - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"499,210",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TILAPIA, STOCKERS - SALES, MEASURED IN LB",TOTAL,NOT SPECIFIED,"106,995",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TILAPIA, STOCKERS - SALES, MEASURED IN LB / HEAD",TOTAL,NOT SPECIFIED,0.2,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,359,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"110,203,079",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, BROODSTOCK - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,14,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, BROODSTOCK - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"180,820",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, BROODSTOCK - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"21,657",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, BROODSTOCK - SALES, MEASURED IN LB",TOTAL,NOT SPECIFIED,"58,842",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, BROODSTOCK - SALES, MEASURED IN LB / HEAD",TOTAL,NOT SPECIFIED,2.7,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, EGGS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,24,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, EGGS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,713,921",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, EGGS - SALES, MEASURED IN EGGS",TOTAL,NOT SPECIFIED,"449,365,538",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, FINGERLINGS & FRY - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,91,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, FINGERLINGS & FRY - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"1,119,752",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, FINGERLINGS & FRY - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"6,681,401",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, FOODSIZE - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,313,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, FOODSIZE - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"93,910,514",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, FOODSIZE - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"41,753,420",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, FOODSIZE - SALES, MEASURED IN LB",TOTAL,NOT SPECIFIED,"57,510,920",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, FOODSIZE - SALES, MEASURED IN LB / HEAD",TOTAL,NOT SPECIFIED,1.4,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, STOCKERS - OPERATIONS WITH SALES",TOTAL,NOT SPECIFIED,183,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, STOCKERS - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,278,072",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, STOCKERS - SALES, MEASURED IN HEAD",TOTAL,NOT SPECIFIED,"4,184,931",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, STOCKERS - SALES, MEASURED IN LB",TOTAL,NOT SPECIFIED,"1,575,883",
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, TROUT, STOCKERS - SALES, MEASURED IN LB / HEAD",TOTAL,NOT SPECIFIED,0.4,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, WHOLESALE, DIRECT TO RETAILER - SALES, MEASURED IN PCT BY OUTLET",TOTAL,NOT SPECIFIED,13,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, WHOLESALE, EXPORTS - SALES, MEASURED IN PCT BY OUTLET",TOTAL,NOT SPECIFIED,1,
CENSUS,2013,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,FOOD FISH,"FOOD FISH, WHOLESALE, GOVT - SALES, MEASURED IN PCT BY OUTLET",TOTAL,NOT SPECIFIED, (Z),
